"Year","Month","CircadianDayOfWeek","RandomWeekID","to_AgencyName","from_AgencyName","sampled_transfers","from_Agency_Sampled_Transactions","to_Agency_Sampled_Transactions","estimated_transfers","estimated_from_agency_transactions","estimated_to_agency_transactions"
2013,5,3,7,"Golden Gate Ferry","SF Muni",79,168190,3346,158,336380,6692
2013,5,3,7,"Golden Gate Transit","SF Muni",73,168190,4655,146,336380,9310
2013,5,3,7,"SF Muni","SF Muni",35511,168190,168190,71022,336380,336380
2013,5,3,7,"SamTrans","SF Muni",127,168190,7197,254,336380,14394
2013,5,3,7,"WETA","SF Muni",42,168190,614,84,336380,1228
2013,5,3,7,"AC Transit","SamTrans",3,7197,27555,6,14394,55110
2013,5,3,7,"BART","SamTrans",339,7197,106140,678,14394,212280
2013,5,3,7,"Caltrain","SamTrans",19,7197,4192,38,14394,8384
2013,5,3,7,"SF Muni","SamTrans",123,7197,168190,246,14394,336380
2013,5,3,7,"SamTrans","SamTrans",947,7197,7197,1894,14394,14394
2013,5,3,7,"VTA","SamTrans",19,7197,18599,38,14394,37198
2013,5,3,7,"AC Transit","VTA",26,18599,27555,52,37198,55110
2013,5,3,7,"BART","VTA",70,18599,106140,140,37198,212280
2013,5,3,7,"Caltrain","VTA",65,18599,4192,130,37198,8384
2013,5,3,7,"SamTrans","VTA",20,18599,7197,40,37198,14394
2013,5,3,7,"VTA","VTA",5081,18599,18599,10162,37198,37198
2013,5,3,7,"AC Transit","WETA",2,614,27555,4,1228,55110
2013,5,3,7,"BART","WETA",7,614,106140,14,1228,212280
2013,5,3,7,"Caltrain","WETA",1,614,4192,2,1228,8384
2013,5,3,7,"SF Muni","WETA",46,614,168190,92,1228,336380
2013,5,3,8,"AC Transit","AC Transit",4698,30663,30663,9396,61326,61326
2013,5,3,8,"BART","AC Transit",1840,30663,113212,3680,61326,226424
2013,5,3,8,"Caltrain","AC Transit",3,30663,4613,6,61326,9226
2013,5,3,8,"Golden Gate Ferry","AC Transit",1,30663,3444,2,61326,6888
2013,5,3,8,"Golden Gate Transit","AC Transit",9,30663,4867,18,61326,9734
2013,5,3,8,"SF Muni","AC Transit",163,30663,179357,326,61326,358714
2013,5,3,8,"SamTrans","AC Transit",4,30663,8404,8,61326,16808
2013,5,3,8,"VTA","AC Transit",25,30663,20405,50,61326,40810
2013,5,3,8,"WETA","AC Transit",1,30663,643,2,61326,1286
2013,5,3,8,"AC Transit","BART",1918,113212,30663,3836,226424,61326
2013,5,3,8,"BART","BART",461,113212,113212,922,226424,226424
2013,5,3,8,"Caltrain","BART",237,113212,4613,474,226424,9226
2013,5,3,8,"Golden Gate Ferry","BART",37,113212,3444,74,226424,6888
2013,5,3,8,"Golden Gate Transit","BART",72,113212,4867,144,226424,9734
2013,5,3,8,"SF Muni","BART",7927,113212,179357,15854,226424,358714
2013,5,3,8,"SamTrans","BART",384,113212,8404,768,226424,16808
2013,5,3,8,"VTA","BART",68,113212,20405,136,226424,40810
2013,5,3,8,"WETA","BART",4,113212,643,8,226424,1286
2013,5,3,8,"AC Transit","Caltrain",2,4613,30663,4,9226,61326
2013,5,3,8,"BART","Caltrain",236,4613,113212,472,9226,226424
2013,5,3,8,"SF Muni","Caltrain",284,4613,179357,568,9226,358714
2013,5,3,8,"SamTrans","Caltrain",29,4613,8404,58,9226,16808
2013,5,3,8,"VTA","Caltrain",90,4613,20405,180,9226,40810
2013,5,3,8,"BART","Golden Gate Ferry",8,3444,113212,16,6888,226424
2013,5,3,8,"Caltrain","Golden Gate Ferry",1,3444,4613,2,6888,9226
2013,5,3,8,"Golden Gate Ferry","Golden Gate Ferry",3,3444,3444,6,6888,6888
2013,5,3,8,"Golden Gate Transit","Golden Gate Ferry",5,3444,4867,10,6888,9734
2013,5,3,8,"SF Muni","Golden Gate Ferry",84,3444,179357,168,6888,358714
2013,5,3,8,"AC Transit","Golden Gate Transit",10,4867,30663,20,9734,61326
2013,5,3,8,"BART","Golden Gate Transit",61,4867,113212,122,9734,226424
2013,5,3,8,"Golden Gate Ferry","Golden Gate Transit",1,4867,3444,2,9734,6888
2013,5,3,8,"Golden Gate Transit","Golden Gate Transit",313,4867,4867,626,9734,9734
2013,5,3,8,"SF Muni","Golden Gate Transit",106,4867,179357,212,9734,358714
2013,5,3,8,"SamTrans","Golden Gate Transit",1,4867,8404,2,9734,16808
2013,5,3,8,"AC Transit","SF Muni",206,179357,30663,412,358714,61326
2013,5,3,8,"BART","SF Muni",7667,179357,113212,15334,358714,226424
2013,5,3,8,"Caltrain","SF Muni",307,179357,4613,614,358714,9226
2013,5,3,8,"Golden Gate Ferry","SF Muni",71,179357,3444,142,358714,6888
2013,5,3,8,"Golden Gate Transit","SF Muni",86,179357,4867,172,358714,9734
2013,5,3,8,"SF Muni","SF Muni",37288,179357,179357,74576,358714,358714
2013,5,3,8,"SamTrans","SF Muni",122,179357,8404,244,358714,16808
2013,5,3,8,"WETA","SF Muni",36,179357,643,72,358714,1286
2013,5,3,8,"AC Transit","SamTrans",6,8404,30663,12,16808,61326
2013,5,3,8,"BART","SamTrans",362,8404,113212,724,16808,226424
2013,5,3,8,"Caltrain","SamTrans",27,8404,4613,54,16808,9226
2013,5,3,8,"SF Muni","SamTrans",145,8404,179357,290,16808,358714
2013,5,3,8,"SamTrans","SamTrans",1134,8404,8404,2268,16808,16808
2013,5,3,8,"VTA","SamTrans",24,8404,20405,48,16808,40810
2013,5,3,8,"AC Transit","VTA",32,20405,30663,64,40810,61326
2013,5,3,8,"BART","VTA",59,20405,113212,118,40810,226424
2013,5,3,8,"Caltrain","VTA",114,20405,4613,228,40810,9226
2013,5,3,8,"SamTrans","VTA",28,20405,8404,56,40810,16808
2013,5,3,8,"VTA","VTA",5626,20405,20405,11252,40810,40810
2013,5,3,8,"BART","WETA",6,643,113212,12,1286,226424
2013,5,3,8,"Caltrain","WETA",1,643,4613,2,1286,9226
2013,5,3,8,"SF Muni","WETA",44,643,179357,88,1286,358714
2013,5,4,6,"AC Transit","AC Transit",4986,31752,31752,9972,63504,63504
2013,5,4,6,"BART","AC Transit",1979,31752,111534,3958,63504,223068
2013,5,4,6,"Caltrain","AC Transit",4,31752,7747,8,63504,15494
2013,5,4,6,"Golden Gate Transit","AC Transit",6,31752,4770,12,63504,9540
2013,5,4,6,"SF Muni","AC Transit",176,31752,183761,352,63504,367522
2013,5,4,6,"SamTrans","AC Transit",2,31752,7415,4,63504,14830
2013,5,4,6,"VTA","AC Transit",15,31752,17392,30,63504,34784
2013,5,4,6,"WETA","AC Transit",2,31752,660,4,63504,1320
2013,5,4,6,"AC Transit","BART",1921,111534,31752,3842,223068,63504
2013,5,4,6,"BART","BART",466,111534,111534,932,223068,223068
2013,5,4,6,"Caltrain","BART",302,111534,7747,604,223068,15494
2013,5,4,6,"Golden Gate Ferry","BART",42,111534,3532,84,223068,7064
2013,5,4,6,"Golden Gate Transit","BART",72,111534,4770,144,223068,9540
2013,5,4,6,"SF Muni","BART",7348,111534,183761,14696,223068,367522
2013,5,4,6,"SamTrans","BART",364,111534,7415,728,223068,14830
2013,5,4,6,"VTA","BART",74,111534,17392,148,223068,34784
2013,5,4,6,"WETA","BART",7,111534,660,14,223068,1320
2013,5,4,6,"AC Transit","Caltrain",3,7747,31752,6,15494,63504
2013,5,4,6,"BART","Caltrain",314,7747,111534,628,15494,223068
2013,5,4,6,"Golden Gate Ferry","Caltrain",3,7747,3532,6,15494,7064
2013,5,4,6,"Golden Gate Transit","Caltrain",2,7747,4770,4,15494,9540
2013,5,4,6,"SF Muni","Caltrain",652,7747,183761,1304,15494,367522
2013,5,4,6,"SamTrans","Caltrain",37,7747,7415,74,15494,14830
2013,5,4,6,"VTA","Caltrain",185,7747,17392,370,15494,34784
2013,5,4,6,"BART","Golden Gate Ferry",5,3532,111534,10,7064,223068
2013,5,4,6,"Caltrain","Golden Gate Ferry",6,3532,7747,12,7064,15494
2013,5,4,6,"Golden Gate Ferry","Golden Gate Ferry",9,3532,3532,18,7064,7064
2013,5,4,6,"Golden Gate Transit","Golden Gate Ferry",7,3532,4770,14,7064,9540
2013,5,4,6,"SF Muni","Golden Gate Ferry",76,3532,183761,152,7064,367522
2013,5,4,6,"WETA","Golden Gate Ferry",1,3532,660,2,7064,1320
2013,5,4,6,"AC Transit","Golden Gate Transit",4,4770,31752,8,9540,63504
2013,5,4,6,"BART","Golden Gate Transit",81,4770,111534,162,9540,223068
2013,5,4,6,"Caltrain","Golden Gate Transit",3,4770,7747,6,9540,15494
2013,5,4,6,"Golden Gate Ferry","Golden Gate Transit",2,4770,3532,4,9540,7064
2013,5,4,6,"Golden Gate Transit","Golden Gate Transit",314,4770,4770,628,9540,9540
2013,5,4,6,"SF Muni","Golden Gate Transit",95,4770,183761,190,9540,367522
2013,5,4,6,"AC Transit","SF Muni",203,183761,31752,406,367522,63504
2013,5,4,6,"BART","SF Muni",7129,183761,111534,14258,367522,223068
2013,5,4,6,"Caltrain","SF Muni",450,183761,7747,900,367522,15494
2013,5,4,6,"Golden Gate Ferry","SF Muni",67,183761,3532,134,367522,7064
2013,5,4,6,"Golden Gate Transit","SF Muni",79,183761,4770,158,367522,9540
2013,5,4,6,"SF Muni","SF Muni",38833,183761,183761,77666,367522,367522
2013,5,4,6,"SamTrans","SF Muni",128,183761,7415,256,367522,14830
2013,5,4,6,"WETA","SF Muni",28,183761,660,56,367522,1320
2013,5,4,6,"AC Transit","SamTrans",3,7415,31752,6,14830,63504
2013,5,4,6,"BART","SamTrans",366,7415,111534,732,14830,223068
2013,5,4,6,"Caltrain","SamTrans",39,7415,7747,78,14830,15494
2013,5,4,6,"SF Muni","SamTrans",104,7415,183761,208,14830,367522
2013,5,4,6,"SamTrans","SamTrans",1000,7415,7415,2000,14830,14830
2013,5,4,6,"VTA","SamTrans",25,7415,17392,50,14830,34784
2013,5,4,6,"AC Transit","VTA",21,17392,31752,42,34784,63504
2013,5,4,6,"BART","VTA",64,17392,111534,128,34784,223068
2013,5,4,6,"Caltrain","VTA",162,17392,7747,324,34784,15494
2013,5,4,6,"SamTrans","VTA",22,17392,7415,44,34784,14830
2013,5,4,6,"VTA","VTA",4715,17392,17392,9430,34784,34784
2013,5,4,6,"AC Transit","WETA",2,660,31752,4,1320,63504
2013,5,4,6,"BART","WETA",5,660,111534,10,1320,223068
2013,5,4,6,"Golden Gate Ferry","WETA",2,660,3532,4,1320,7064
2013,5,4,6,"SF Muni","WETA",33,660,183761,66,1320,367522
2013,5,4,7,"AC Transit","AC Transit",4709,30353,30353,9418,60706,60706
2013,5,4,7,"BART","AC Transit",1874,30353,110888,3748,60706,221776
2013,5,4,7,"Caltrain","AC Transit",1,30353,4385,2,60706,8770
2013,5,4,7,"Golden Gate Transit","AC Transit",2,30353,4438,4,60706,8876
2013,5,4,7,"SF Muni","AC Transit",187,30353,179115,374,60706,358230
2013,5,4,7,"SamTrans","AC Transit",3,30353,7998,6,60706,15996
2013,5,4,7,"VTA","AC Transit",24,30353,19748,48,60706,39496
2013,5,4,7,"AC Transit","BART",1891,110888,30353,3782,221776,60706
2013,5,4,7,"BART","BART",495,110888,110888,990,221776,221776
2013,5,4,7,"Caltrain","BART",234,110888,4385,468,221776,8770
2013,5,4,7,"Golden Gate Ferry","BART",46,110888,3794,92,221776,7588
2013,5,4,7,"Golden Gate Transit","BART",52,110888,4438,104,221776,8876
2013,5,4,7,"SF Muni","BART",7569,110888,179115,15138,221776,358230
2013,5,4,7,"SamTrans","BART",382,110888,7998,764,221776,15996
2013,5,4,7,"VTA","BART",89,110888,19748,178,221776,39496
2013,5,4,7,"WETA","BART",4,110888,661,8,221776,1322
2013,5,4,7,"AC Transit","Caltrain",4,4385,30353,8,8770,60706
2013,5,4,7,"BART","Caltrain",261,4385,110888,522,8770,221776
2013,5,4,7,"Golden Gate Ferry","Caltrain",3,4385,3794,6,8770,7588
2013,5,4,7,"SF Muni","Caltrain",280,4385,179115,560,8770,358230
2013,5,4,7,"SamTrans","Caltrain",22,4385,7998,44,8770,15996
2013,5,4,7,"VTA","Caltrain",78,4385,19748,156,8770,39496
2013,5,4,7,"WETA","Caltrain",1,4385,661,2,8770,1322
2013,5,4,7,"BART","Golden Gate Ferry",8,3794,110888,16,7588,221776
2013,5,4,7,"Caltrain","Golden Gate Ferry",1,3794,4385,2,7588,8770
2013,5,4,7,"Golden Gate Ferry","Golden Gate Ferry",22,3794,3794,44,7588,7588
2013,5,4,7,"Golden Gate Transit","Golden Gate Ferry",5,3794,4438,10,7588,8876
2013,5,4,7,"SF Muni","Golden Gate Ferry",88,3794,179115,176,7588,358230
2013,5,4,7,"AC Transit","Golden Gate Transit",2,4438,30353,4,8876,60706
2013,5,4,7,"BART","Golden Gate Transit",51,4438,110888,102,8876,221776
2013,5,4,7,"Golden Gate Ferry","Golden Gate Transit",2,4438,3794,4,8876,7588
2013,5,4,7,"Golden Gate Transit","Golden Gate Transit",270,4438,4438,540,8876,8876
2013,5,4,7,"SF Muni","Golden Gate Transit",96,4438,179115,192,8876,358230
2013,5,4,7,"SamTrans","Golden Gate Transit",2,4438,7998,4,8876,15996
2013,5,4,7,"AC Transit","SF Muni",195,179115,30353,390,358230,60706
2013,5,4,7,"BART","SF Muni",7687,179115,110888,15374,358230,221776
2013,5,4,7,"Caltrain","SF Muni",294,179115,4385,588,358230,8770
2013,5,4,7,"Golden Gate Ferry","SF Muni",83,179115,3794,166,358230,7588
2013,5,4,7,"Golden Gate Transit","SF Muni",73,179115,4438,146,358230,8876
2013,5,4,7,"SF Muni","SF Muni",38452,179115,179115,76904,358230,358230
2013,5,4,7,"SamTrans","SF Muni",141,179115,7998,282,358230,15996
2013,5,4,7,"WETA","SF Muni",49,179115,661,98,358230,1322
2013,5,4,7,"AC Transit","SamTrans",4,7998,30353,8,15996,60706
2013,5,4,7,"BART","SamTrans",366,7998,110888,732,15996,221776
2013,5,4,7,"Caltrain","SamTrans",18,7998,4385,36,15996,8770
2013,5,4,7,"SF Muni","SamTrans",133,7998,179115,266,15996,358230
2013,5,4,7,"SamTrans","SamTrans",1097,7998,7998,2194,15996,15996
2013,5,4,7,"VTA","SamTrans",28,7998,19748,56,15996,39496
2013,5,4,7,"AC Transit","VTA",40,19748,30353,80,39496,60706
2013,5,4,7,"BART","VTA",63,19748,110888,126,39496,221776
2013,5,4,7,"Caltrain","VTA",91,19748,4385,182,39496,8770
2013,5,4,7,"SamTrans","VTA",26,19748,7998,52,39496,15996
2013,5,4,7,"VTA","VTA",5395,19748,19748,10790,39496,39496
2013,5,4,7,"AC Transit","WETA",2,661,30353,4,1322,60706
2013,5,4,7,"BART","WETA",6,661,110888,12,1322,221776
2013,5,4,7,"SF Muni","WETA",44,661,179115,88,1322,358230
2013,5,4,8,"AC Transit","AC Transit",4350,28242,28242,8700,56484,56484
2013,5,4,8,"BART","AC Transit",1841,28242,109734,3682,56484,219468
2013,5,4,8,"Caltrain","AC Transit",5,28242,4398,10,56484,8796
2013,5,4,8,"Golden Gate Transit","AC Transit",8,28242,4517,16,56484,9034
2013,5,4,8,"SF Muni","AC Transit",156,28242,174274,312,56484,348548
2013,5,4,8,"SamTrans","AC Transit",1,28242,7362,2,56484,14724
2013,5,4,8,"VTA","AC Transit",19,28242,18830,38,56484,37660
2013,5,4,8,"AC Transit","BART",1858,109734,28242,3716,219468,56484
2013,5,4,8,"BART","BART",504,109734,109734,1008,219468,219468
2013,5,4,8,"Caltrain","BART",201,109734,4398,402,219468,8796
2013,5,4,8,"Golden Gate Ferry","BART",34,109734,3511,68,219468,7022
2013,5,4,8,"Golden Gate Transit","BART",55,109734,4517,110,219468,9034
2013,5,4,8,"SF Muni","BART",7427,109734,174274,14854,219468,348548
2013,5,4,8,"SamTrans","BART",336,109734,7362,672,219468,14724
2013,5,4,8,"VTA","BART",79,109734,18830,158,219468,37660
2013,5,4,8,"WETA","BART",7,109734,628,14,219468,1256
2013,5,4,8,"AC Transit","Caltrain",3,4398,28242,6,8796,56484
2013,5,4,8,"BART","Caltrain",228,4398,109734,456,8796,219468
2013,5,4,8,"Golden Gate Ferry","Caltrain",3,4398,3511,6,8796,7022
2013,5,4,8,"SF Muni","Caltrain",310,4398,174274,620,8796,348548
2013,5,4,8,"SamTrans","Caltrain",18,4398,7362,36,8796,14724
2013,5,4,8,"VTA","Caltrain",82,4398,18830,164,8796,37660
2013,5,4,8,"WETA","Caltrain",1,4398,628,2,8796,1256
2013,5,4,8,"AC Transit","Golden Gate Ferry",1,3511,28242,2,7022,56484
2013,5,4,8,"BART","Golden Gate Ferry",3,3511,109734,6,7022,219468
2013,5,4,8,"Caltrain","Golden Gate Ferry",1,3511,4398,2,7022,8796
2013,5,4,8,"Golden Gate Ferry","Golden Gate Ferry",9,3511,3511,18,7022,7022
2013,5,4,8,"Golden Gate Transit","Golden Gate Ferry",8,3511,4517,16,7022,9034
2013,5,4,8,"SF Muni","Golden Gate Ferry",75,3511,174274,150,7022,348548
2013,5,4,8,"AC Transit","Golden Gate Transit",9,4517,28242,18,9034,56484
2013,5,4,8,"BART","Golden Gate Transit",59,4517,109734,118,9034,219468
2013,5,4,8,"Golden Gate Ferry","Golden Gate Transit",1,4517,3511,2,9034,7022
2013,5,4,8,"Golden Gate Transit","Golden Gate Transit",254,4517,4517,508,9034,9034
2013,5,4,8,"SF Muni","Golden Gate Transit",97,4517,174274,194,9034,348548
2013,5,4,8,"SamTrans","Golden Gate Transit",1,4517,7362,2,9034,14724
2013,5,4,8,"AC Transit","SF Muni",219,174274,28242,438,348548,56484
2013,5,4,8,"BART","SF Muni",7389,174274,109734,14778,348548,219468
2013,5,4,8,"Caltrain","SF Muni",280,174274,4398,560,348548,8796
2013,5,4,8,"Golden Gate Ferry","SF Muni",59,174274,3511,118,348548,7022
2013,5,4,8,"Golden Gate Transit","SF Muni",69,174274,4517,138,348548,9034
2013,5,4,8,"SF Muni","SF Muni",36573,174274,174274,73146,348548,348548
2013,5,4,8,"SamTrans","SF Muni",112,174274,7362,224,348548,14724
2013,5,4,8,"WETA","SF Muni",37,174274,628,74,348548,1256
2013,5,4,8,"AC Transit","SamTrans",2,7362,28242,4,14724,56484
2013,5,4,8,"BART","SamTrans",306,7362,109734,612,14724,219468
2013,5,4,8,"Caltrain","SamTrans",20,7362,4398,40,14724,8796
2013,5,4,8,"Golden Gate Transit","SamTrans",1,7362,4517,2,14724,9034
2013,5,4,8,"SF Muni","SamTrans",116,7362,174274,232,14724,348548
2013,5,4,8,"SamTrans","SamTrans",939,7362,7362,1878,14724,14724
2013,5,4,8,"VTA","SamTrans",20,7362,18830,40,14724,37660
2013,5,4,8,"AC Transit","VTA",25,18830,28242,50,37660,56484
2013,5,4,8,"BART","VTA",79,18830,109734,158,37660,219468
2013,5,4,8,"Caltrain","VTA",90,18830,4398,180,37660,8796
2013,5,4,8,"SamTrans","VTA",21,18830,7362,42,37660,14724
2013,5,4,8,"VTA","VTA",4982,18830,18830,9964,37660,37660
2013,5,4,8,"AC Transit","WETA",1,628,28242,2,1256,56484
2013,5,4,8,"BART","WETA",5,628,109734,10,1256,219468
2013,5,4,8,"Caltrain","WETA",1,628,4398,2,1256,8796
2013,5,4,8,"SF Muni","WETA",43,628,174274,86,1256,348548
2013,5,5,6,"AC Transit","AC Transit",4900,31682,31682,9800,63364,63364
2013,5,5,6,"BART","AC Transit",2025,31682,112522,4050,63364,225044
2013,5,5,6,"Caltrain","AC Transit",6,31682,5051,12,63364,10102
2013,5,5,6,"Golden Gate Ferry","AC Transit",1,31682,3712,2,63364,7424
2013,5,5,6,"Golden Gate Transit","AC Transit",6,31682,4728,12,63364,9456
2013,5,5,6,"SF Muni","AC Transit",158,31682,182971,316,63364,365942
2013,5,5,6,"SamTrans","AC Transit",3,31682,7712,6,63364,15424
2013,5,5,6,"VTA","AC Transit",29,31682,18700,58,63364,37400
2013,5,5,6,"AC Transit","BART",1984,112522,31682,3968,225044,63364
2013,5,5,6,"BART","BART",502,112522,112522,1004,225044,225044
2013,5,5,6,"Caltrain","BART",234,112522,5051,468,225044,10102
2013,5,5,6,"Golden Gate Ferry","BART",41,112522,3712,82,225044,7424
2013,5,5,6,"Golden Gate Transit","BART",59,112522,4728,118,225044,9456
2013,5,5,6,"SF Muni","BART",7407,112522,182971,14814,225044,365942
2013,5,5,6,"SamTrans","BART",338,112522,7712,676,225044,15424
2013,5,5,6,"VTA","BART",88,112522,18700,176,225044,37400
2013,5,5,6,"WETA","BART",7,112522,720,14,225044,1440
2013,5,5,6,"AC Transit","Caltrain",4,5051,31682,8,10102,63364
2013,5,5,6,"BART","Caltrain",264,5051,112522,528,10102,225044
2013,5,5,6,"Golden Gate Ferry","Caltrain",1,5051,3712,2,10102,7424
2013,5,5,6,"Golden Gate Transit","Caltrain",2,5051,4728,4,10102,9456
2013,5,5,6,"SF Muni","Caltrain",370,5051,182971,740,10102,365942
2013,5,5,6,"SamTrans","Caltrain",25,5051,7712,50,10102,15424
2013,5,5,6,"VTA","Caltrain",105,5051,18700,210,10102,37400
2013,5,5,6,"AC Transit","Golden Gate Ferry",2,3712,31682,4,7424,63364
2013,5,5,6,"BART","Golden Gate Ferry",3,3712,112522,6,7424,225044
2013,5,5,6,"Caltrain","Golden Gate Ferry",1,3712,5051,2,7424,10102
2013,5,5,6,"Golden Gate Ferry","Golden Gate Ferry",20,3712,3712,40,7424,7424
2013,5,5,6,"SF Muni","Golden Gate Ferry",100,3712,182971,200,7424,365942
2013,5,5,6,"AC Transit","Golden Gate Transit",7,4728,31682,14,9456,63364
2013,5,5,6,"BART","Golden Gate Transit",63,4728,112522,126,9456,225044
2013,5,5,6,"Caltrain","Golden Gate Transit",2,4728,5051,4,9456,10102
2013,5,5,6,"Golden Gate Ferry","Golden Gate Transit",2,4728,3712,4,9456,7424
2013,5,5,6,"Golden Gate Transit","Golden Gate Transit",328,4728,4728,656,9456,9456
2013,5,5,6,"SF Muni","Golden Gate Transit",95,4728,182971,190,9456,365942
2013,5,5,6,"SamTrans","Golden Gate Transit",2,4728,7712,4,9456,15424
2013,5,5,6,"AC Transit","SF Muni",217,182971,31682,434,365942,63364
2013,5,5,6,"BART","SF Muni",7470,182971,112522,14940,365942,225044
2013,5,5,6,"Caltrain","SF Muni",356,182971,5051,712,365942,10102
2013,5,5,6,"Golden Gate Ferry","SF Muni",73,182971,3712,146,365942,7424
2013,5,5,6,"Golden Gate Transit","SF Muni",70,182971,4728,140,365942,9456
2013,5,5,6,"SF Muni","SF Muni",38389,182971,182971,76778,365942,365942
2013,5,5,6,"SamTrans","SF Muni",128,182971,7712,256,365942,15424
2013,5,5,6,"WETA","SF Muni",44,182971,720,88,365942,1440
2013,5,5,6,"AC Transit","SamTrans",4,7712,31682,8,15424,63364
2013,5,5,6,"BART","SamTrans",363,7712,112522,726,15424,225044
2013,5,5,6,"Caltrain","SamTrans",29,7712,5051,58,15424,10102
2013,5,5,6,"Golden Gate Transit","SamTrans",1,7712,4728,2,15424,9456
2013,5,5,6,"SF Muni","SamTrans",115,7712,182971,230,15424,365942
2013,5,5,6,"SamTrans","SamTrans",1027,7712,7712,2054,15424,15424
2013,5,5,6,"VTA","SamTrans",27,7712,18700,54,15424,37400
2013,5,5,6,"AC Transit","VTA",40,18700,31682,80,37400,63364
2013,5,5,6,"BART","VTA",68,18700,112522,136,37400,225044
2013,5,5,6,"Caltrain","VTA",122,18700,5051,244,37400,10102
2013,5,5,6,"SamTrans","VTA",29,18700,7712,58,37400,15424
2013,5,5,6,"VTA","VTA",5134,18700,18700,10268,37400,37400
2013,5,5,6,"AC Transit","WETA",1,720,31682,2,1440,63364
2013,5,5,6,"BART","WETA",8,720,112522,16,1440,225044
2013,5,5,6,"Golden Gate Ferry","WETA",1,720,3712,2,1440,7424
2013,5,5,6,"SF Muni","WETA",52,720,182971,104,1440,365942
2013,5,5,7,"AC Transit","AC Transit",4708,30650,30650,9416,61300,61300
2013,5,5,7,"BART","AC Transit",1963,30650,113160,3926,61300,226320
2013,5,5,7,"Caltrain","AC Transit",6,30650,4303,12,61300,8606
2013,5,5,7,"Golden Gate Ferry","AC Transit",1,30650,3573,2,61300,7146
2013,5,5,7,"Golden Gate Transit","AC Transit",10,30650,4606,20,61300,9212
2013,5,5,7,"SF Muni","AC Transit",173,30650,179472,346,61300,358944
2013,5,5,7,"SamTrans","AC Transit",3,30650,8379,6,61300,16758
2013,5,5,7,"VTA","AC Transit",27,30650,20035,54,61300,40070
2013,5,5,7,"WETA","AC Transit",1,30650,472,2,61300,944
2013,5,5,7,"AC Transit","BART",1972,113160,30650,3944,226320,61300
2013,5,5,7,"BART","BART",501,113160,113160,1002,226320,226320
2013,5,5,7,"Caltrain","BART",238,113160,4303,476,226320,8606
2013,5,5,7,"Golden Gate Ferry","BART",46,113160,3573,92,226320,7146
2013,5,5,7,"Golden Gate Transit","BART",67,113160,4606,134,226320,9212
2013,5,5,7,"SF Muni","BART",7670,113160,179472,15340,226320,358944
2013,5,5,7,"SamTrans","BART",368,113160,8379,736,226320,16758
2013,5,5,7,"VTA","BART",91,113160,20035,182,226320,40070
2013,5,5,7,"WETA","BART",6,113160,472,12,226320,944
2013,5,5,7,"AC Transit","Caltrain",2,4303,30650,4,8606,61300
2013,5,5,7,"BART","Caltrain",240,4303,113160,480,8606,226320
2013,5,5,7,"Golden Gate Ferry","Caltrain",3,4303,3573,6,8606,7146
2013,5,5,7,"Golden Gate Transit","Caltrain",1,4303,4606,2,8606,9212
2013,5,5,7,"SF Muni","Caltrain",270,4303,179472,540,8606,358944
2013,5,5,7,"SamTrans","Caltrain",27,4303,8379,54,8606,16758
2013,5,5,7,"VTA","Caltrain",73,4303,20035,146,8606,40070
